latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
31.32795,6.03936,295.9,0.41,0.37,2019-04-07,01:24,N,nominal,1.0NRT,282,2.7,N
30.61144,8.26238,335.7,0.5,0.41,2019-04-07,01:24,N,nominal,1.0NRT,285.9,9.6,N
52.15003,10.40425,326.3,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,278.2,2.4,N
52.46659,7.31969,313.3,0.44,0.38,2019-04-07,01:24,N,nominal,1.0NRT,281.4,1.4,N
52.46432,7.3194,315.2,0.44,0.38,2019-04-07,01:24,N,nominal,1.0NRT,280.1,1.4,N
52.20834,8.04471,300.4,0.42,0.38,2019-04-07,01:24,N,nominal,1.0NRT,279.2,1,N
52.20679,8.05693,295.9,0.42,0.38,2019-04-07,01:24,N,nominal,1.0NRT,278.3,0.4,N
51.26868,11.66362,301.2,0.38,0.36,2019-04-07,01:24,N,nominal,1.0NRT,279.1,0.5,N
51.76624,8.0581,303.9,0.42,0.37,2019-04-07,01:24,N,nominal,1.0NRT,281.1,1,N
51.36245,10.48253,309.1,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,282,1.2,N
51.61676,8.50763,300.2,0.41,0.37,2019-04-07,01:24,N,nominal,1.0NRT,279.5,1.1,N
51.60061,8.33659,295.5,0.41,0.37,2019-04-07,01:24,N,nominal,1.0NRT,280.1,0.5,N
51.59722,8.33545,295.4,0.41,0.37,2019-04-07,01:24,N,nominal,1.0NRT,279.9,0.5,N
51.59385,8.33432,307.2,0.41,0.37,2019-04-07,01:24,N,nominal,1.0NRT,280.4,1,N
50.65371,11.43363,313.1,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,279.5,1.6,N
51.17402,3.80823,336,0.55,0.43,2019-04-07,01:24,N,nominal,1.0NRT,282.9,6.5,N
51.1701,3.8073,330.6,0.55,0.43,2019-04-07,01:24,N,nominal,1.0NRT,281.9,3.7,N
51.16619,3.80634,312.4,0.55,0.43,2019-04-07,01:24,N,nominal,1.0NRT,278.2,3.7,N
51.16545,3.81424,298.7,0.55,0.43,2019-04-07,01:24,N,nominal,1.0NRT,271.6,0.7,N
51.5711,-3.76694,307.7,0.38,0.59,2019-04-07,01:24,N,nominal,1.0NRT,260,0.9,N
51.56594,-3.77875,312.1,0.38,0.59,2019-04-07,01:24,N,nominal,1.0NRT,261.7,2.3,N
51.56561,-3.7674,305.1,0.38,0.59,2019-04-07,01:24,N,nominal,1.0NRT,260.7,1.1,N
51.56544,-3.76173,295.3,0.38,0.59,2019-04-07,01:24,N,nominal,1.0NRT,261.4,1.1,N
51.04861,2.32244,337.6,0.42,0.45,2019-04-07,01:24,N,nominal,1.0NRT,282.9,4.7,N
51.04635,2.29746,343.6,0.42,0.45,2019-04-07,01:24,N,nominal,1.0NRT,281.7,3.3,N
51.04217,2.2966,323.6,0.42,0.45,2019-04-07,01:24,N,nominal,1.0NRT,284.1,3.3,N
51.04169,2.30263,308.5,0.42,0.45,2019-04-07,01:24,N,nominal,1.0NRT,280.2,3.3,N
51.03382,2.29485,325.5,0.42,0.45,2019-04-07,01:24,N,nominal,1.0NRT,280.1,2.3,N
51.0343,2.28882,298.1,0.42,0.45,2019-04-07,01:24,N,nominal,1.0NRT,280.7,2,N
51.0422,2.29695,322.6,0.42,0.45,2019-04-07,01:24,N,nominal,1.0NRT,284.4,4.1,N
51.0417,2.30297,312.1,0.42,0.45,2019-04-07,01:24,N,nominal,1.0NRT,280.6,1.3,N
51.03386,2.29521,325.6,0.42,0.45,2019-04-07,01:24,N,nominal,1.0NRT,280.3,1.9,N
51.03436,2.28919,297.9,0.42,0.45,2019-04-07,01:24,N,nominal,1.0NRT,280.4,1.9,N
50.56868,5.36333,302.7,0.48,0.4,2019-04-07,01:24,N,nominal,1.0NRT,279,1.3,N
49.76875,11.02654,300.4,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,275.9,0.8,N
49.95344,9.77122,302.9,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,279.1,1,N
48.45542,17.19303,295.6,0.56,0.43,2019-04-07,01:24,N,nominal,1.0NRT,279.1,1.2,N
48.45677,17.19366,299.4,0.56,0.43,2019-04-07,01:24,N,nominal,1.0NRT,279.7,1,N
50.69584,2.1141,295.9,0.42,0.45,2019-04-07,01:24,N,nominal,1.0NRT,275.8,0.7,N
50.47188,3.99309,316.1,0.53,0.42,2019-04-07,01:24,N,nominal,1.0NRT,281.6,3.2,N
49.89912,5.13109,308,0.48,0.4,2019-04-07,01:24,N,nominal,1.0NRT,275.5,1.8,N
48.28266,14.32911,297.4,0.45,0.39,2019-04-07,01:24,N,nominal,1.0NRT,281.6,1.1,N
48.27681,14.33942,333.2,0.45,0.39,2019-04-07,01:24,N,nominal,1.0NRT,284.2,3.2,N
48.278,14.33348,297.6,0.45,0.39,2019-04-07,01:24,N,nominal,1.0NRT,281.4,3.2,N
48.27561,14.34537,300,0.45,0.39,2019-04-07,01:24,N,nominal,1.0NRT,279.5,1.6,N
48.27334,14.33786,322,0.45,0.39,2019-04-07,01:24,N,nominal,1.0NRT,281.1,3.2,N
48.27573,14.32599,317.3,0.45,0.39,2019-04-07,01:24,N,nominal,1.0NRT,282.8,1.9,N
48.27908,14.34017,307.2,0.45,0.39,2019-04-07,01:24,N,nominal,1.0NRT,279.8,4,N
48.27561,14.3386,342.2,0.45,0.39,2019-04-07,01:24,N,nominal,1.0NRT,284.8,4,N
48.27449,14.32514,328.5,0.45,0.39,2019-04-07,01:24,N,nominal,1.0NRT,283,4,N
48.27214,14.33703,301.5,0.45,0.39,2019-04-07,01:24,N,nominal,1.0NRT,279.1,1.3,N
48.2652,14.33391,295.9,0.45,0.39,2019-04-07,01:24,N,nominal,1.0NRT,275,1.4,N
49.5218,5.90117,297.7,0.45,0.39,2019-04-07,01:24,N,nominal,1.0NRT,277.9,1.7,N
49.52107,5.90739,315.2,0.45,0.39,2019-04-07,01:24,N,nominal,1.0NRT,277.2,1.7,N
49.50394,5.95997,343.3,0.45,0.39,2019-04-07,01:24,N,nominal,1.0NRT,278.5,6.2,N
49.35781,6.74644,321.7,0.42,0.38,2019-04-07,01:24,N,nominal,1.0NRT,280.9,3.4,N
49.35707,6.75227,325.6,0.42,0.38,2019-04-07,01:24,N,nominal,1.0NRT,280.7,2.3,N
48.77723,10.69823,326.2,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,279.3,2,N
49.34746,6.74336,296,0.42,0.38,2019-04-07,01:24,N,nominal,1.0NRT,279.3,2.1,N
45.95175,22.86585,296.6,0.38,0.59,2019-04-07,01:24,N,nominal,1.0NRT,277.6,0.4,N
49.05827,8.32801,295.4,0.39,0.37,2019-04-07,01:24,N,nominal,1.0NRT,282.1,0.8,N
49.24382,6.85045,329.8,0.42,0.38,2019-04-07,01:24,N,nominal,1.0NRT,280.6,5.6,N
49.32254,6.10228,307,0.44,0.38,2019-04-07,01:24,N,nominal,1.0NRT,279.3,1.3,N
48.65158,10.16312,298.3,0.38,0.36,2019-04-07,01:24,N,nominal,1.0NRT,276.3,0.7,N
44.59998,20.97981,306,0.34,0.56,2019-04-07,01:24,N,nominal,1.0NRT,278.9,1,N
44.88351,18.42551,322.5,0.52,0.5,2019-04-07,01:24,N,nominal,1.0NRT,278.5,3.7,N
44.88379,18.42616,323.1,0.52,0.5,2019-04-07,01:24,N,nominal,1.0NRT,278.5,3.1,N
45.51763,11.49551,309.7,0.41,0.37,2019-04-07,01:24,N,nominal,1.0NRT,273.1,0.8,N
45.38096,11.94962,298.1,0.43,0.38,2019-04-07,01:24,N,nominal,1.0NRT,277.8,0.8,N
45.51013,10.24522,299.2,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,271.5,0.7,N
45.50928,10.25017,296,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,270.2,0.7,N
45.47965,10.21139,309.6,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,269.7,1.2,N
42.62875,21.76061,298.7,0.43,0.62,2019-04-07,01:24,N,nominal,1.0NRT,275.5,1,N
42.62347,21.75752,327.3,0.43,0.62,2019-04-07,01:24,N,nominal,1.0NRT,276,3.4,N
42.62216,21.76196,295.8,0.43,0.62,2019-04-07,01:24,N,nominal,1.0NRT,274.3,1.3,N
42.62705,21.75933,326.1,0.43,0.62,2019-04-07,01:24,N,nominal,1.0NRT,277.2,2,N
42.62582,21.76353,310.1,0.43,0.62,2019-04-07,01:24,N,nominal,1.0NRT,275.6,2,N
41.44228,21.93747,315.1,0.47,0.64,2019-04-07,01:24,N,nominal,1.0NRT,278.9,2.1,N
41.44073,21.94262,305.7,0.47,0.64,2019-04-07,01:24,N,nominal,1.0NRT,278.9,2.1,N
41.44466,21.93869,310.3,0.47,0.64,2019-04-07,01:24,N,nominal,1.0NRT,277.6,3.4,N
41.44314,21.94385,307.2,0.47,0.64,2019-04-07,01:24,N,nominal,1.0NRT,278.5,2.8,N
41.45272,1.97904,300.5,0.51,0.41,2019-04-07,01:24,N,nominal,1.0NRT,281.1,1.2,N
41.31058,1.66128,297.4,0.52,0.41,2019-04-07,01:24,N,nominal,1.0NRT,277.9,1.4,N
39.08133,9.01877,297.4,0.42,0.37,2019-04-07,01:24,N,nominal,1.0NRT,284.5,1.2,N
39.43547,-0.77509,295.6,0.43,0.46,2019-04-07,01:24,N,nominal,1.0NRT,278.4,0.5,N
36.58809,10.3194,295.7,0.5,0.41,2019-04-07,01:24,N,nominal,1.0NRT,279.8,0.6,N
38.50218,-8.93511,297.5,0.57,0.69,2019-04-07,01:24,N,nominal,1.0NRT,279.9,1.7,N
38.50236,-8.93415,295.9,0.57,0.69,2019-04-07,01:24,N,nominal,1.0NRT,279.9,1.6,N
36.79228,7.70238,311,0.4,0.37,2019-04-07,01:24,N,nominal,1.0NRT,280,1.2,N
36.7905,7.6925,324,0.4,0.37,2019-04-07,01:24,N,nominal,1.0NRT,282.5,2.8,N
36.78893,7.70148,331.9,0.4,0.37,2019-04-07,01:24,N,nominal,1.0NRT,281.9,3.2,N
36.78814,7.70596,295.3,0.4,0.37,2019-04-07,01:24,N,nominal,1.0NRT,279.8,1.3,N
36.87615,6.94194,296.4,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,280.4,1.2,N
36.87542,6.9463,299.8,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,279.4,0.6,N
36.86887,6.98543,305.4,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,280.6,0.8,N
36.86331,6.95676,302.9,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,279.7,0.7,N
36.76187,7.30984,306.2,0.4,0.37,2019-04-07,01:24,N,nominal,1.0NRT,281.1,1.1,N
37.56612,-0.91648,297.8,0.42,0.45,2019-04-07,01:24,N,nominal,1.0NRT,281,0.7,N
36.43137,6.62265,307.4,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,279.2,1.2,N
35.77405,9.89142,296.1,0.49,0.4,2019-04-07,01:24,N,nominal,1.0NRT,281.8,0.8,N
35.85198,8.59213,295.4,0.44,0.38,2019-04-07,01:24,N,nominal,1.0NRT,276.5,0.5,N
35.7664,7.36377,308.8,0.4,0.37,2019-04-07,01:24,N,nominal,1.0NRT,274.4,1,N
35.86631,6.02442,298.6,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,274.7,0.5,N
35.34758,5.76185,328.5,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,281,3.5,N
35.09434,5.64945,303.6,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,281,1.1,N
33.85966,12.05693,338.6,0.45,0.47,2019-04-07,01:24,N,nominal,1.0NRT,286.2,3.5,N
33.84704,12.03251,300.3,0.45,0.47,2019-04-07,01:24,N,nominal,1.0NRT,284.5,1,N
35.81695,-0.27046,302.8,0.55,0.43,2019-04-07,01:24,N,nominal,1.0NRT,283,1.8,N
35.81399,-0.27129,308.4,0.55,0.43,2019-04-07,01:24,N,nominal,1.0NRT,280.5,2.5,N
35.80569,-0.34124,300.3,0.56,0.43,2019-04-07,01:24,N,nominal,1.0NRT,283.3,1.3,N
34.98148,5.71567,310.9,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,284.2,1.1,N
34.9808,5.71986,303,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,282.8,1.1,N
34.50202,6.98225,301,0.41,0.37,2019-04-07,01:24,N,nominal,1.0NRT,281.1,0.6,N
35.45911,-0.39744,298.7,0.56,0.43,2019-04-07,01:24,N,nominal,1.0NRT,281.4,1.1,N
30.40885,19.59532,297.7,0.71,0.75,2019-04-07,01:24,N,nominal,1.0NRT,284.5,2.7,N
30.40472,19.60962,307.5,0.71,0.75,2019-04-07,01:24,N,nominal,1.0NRT,283.6,2.7,N
34.59573,-2.34614,307.1,0.46,0.47,2019-04-07,01:24,N,nominal,1.0NRT,280.5,1.5,N
33.13051,3.31674,300.5,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,277.6,0.6,N
33.12718,3.31605,303.6,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,277.6,0.6,N
33.12657,3.32024,303,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,278.3,1.1,N
33.06845,3.33089,311.3,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,278.4,0.7,N
33.06513,3.3302,308.6,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,278.1,0.7,N
32.51241,6.70899,341.7,0.41,0.37,2019-04-07,01:24,N,nominal,1.0NRT,283.6,13.1,N
32.94743,3.22979,298.7,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,277.8,0.5,N
32.9441,3.2291,296.6,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,278.8,0.5,N
32.93621,3.23609,315.4,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,280,1.6,N
32.93288,3.2354,303.2,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,278.4,0.6,N
32.93166,3.24377,295,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,278.2,0.6,N
32.93016,3.23053,305.1,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,278.3,0.6,N
32.92955,3.23471,302.5,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,278.2,0.6,N
32.83799,3.2393,308.4,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,279,1.2,N
29.2299,19.69289,313,0.77,0.77,2019-04-07,01:24,N,nominal,1.0NRT,281.9,3.9,N
29.22759,19.70078,300.4,0.77,0.77,2019-04-07,01:24,N,nominal,1.0NRT,281.5,2.5,N
29.23278,19.69622,317.8,0.77,0.77,2019-04-07,01:24,N,nominal,1.0NRT,282.1,3.1,N
32.74466,3.18297,295.5,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,278.9,0.6,N
32.74133,3.18228,297.2,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,278.3,0.6,N
32.15783,6.60134,322.6,0.41,0.37,2019-04-07,01:24,N,nominal,1.0NRT,281.3,1.8,N
32.15859,6.597,314.6,0.41,0.37,2019-04-07,01:24,N,nominal,1.0NRT,281.4,2.2,N
32.18832,6.3882,302.5,0.41,0.37,2019-04-07,01:24,N,nominal,1.0NRT,280.9,0.7,N
32.13536,6.47171,316.2,0.41,0.37,2019-04-07,01:24,N,nominal,1.0NRT,282,2.8,N
32.13198,6.47089,327.7,0.41,0.37,2019-04-07,01:24,N,nominal,1.0NRT,282.9,2.8,N
28.91427,19.77014,296.9,0.79,0.78,2019-04-07,01:24,N,nominal,1.0NRT,282.1,2.4,N
28.91182,19.77857,314.5,0.79,0.78,2019-04-07,01:24,N,nominal,1.0NRT,282.7,2.4,N
28.90757,19.76658,328.6,0.79,0.78,2019-04-07,01:24,N,nominal,1.0NRT,282.8,14.7,N
28.90494,19.77564,367,0.79,0.78,2019-04-07,01:24,N,high,1.0NRT,284.6,14.7,N
32.40046,4.00753,310.8,0.38,0.36,2019-04-07,01:24,N,nominal,1.0NRT,281.6,0.7,N
29.07327,19.06195,345,0.71,0.75,2019-04-07,01:24,N,nominal,1.0NRT,283.8,7.5,N
29.07426,19.06454,324.8,0.71,0.75,2019-04-07,01:24,N,nominal,1.0NRT,283.4,2.4,N
29.06756,19.06194,313.3,0.71,0.75,2019-04-07,01:24,N,nominal,1.0NRT,282,2.4,N
32.27835,3.98714,295.7,0.38,0.36,2019-04-07,01:24,N,nominal,1.0NRT,281.6,0.6,N
32.27505,3.98643,313.2,0.38,0.36,2019-04-07,01:24,N,nominal,1.0NRT,281.5,0.6,N
31.81574,6.22573,331.8,0.41,0.37,2019-04-07,01:24,N,nominal,1.0NRT,289.3,9.8,N
31.81237,6.22493,319.7,0.41,0.37,2019-04-07,01:24,N,nominal,1.0NRT,281.1,9.8,N
31.81261,6.16293,330.3,0.41,0.37,2019-04-07,01:24,N,nominal,1.0NRT,284.3,6.8,N
31.95942,5.21589,325,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,281.9,2.1,N
31.80608,5.99603,305.3,0.4,0.37,2019-04-07,01:24,N,nominal,1.0NRT,282.5,0.8,N
31.7871,6.06623,326.2,0.4,0.37,2019-04-07,01:24,N,nominal,1.0NRT,283,1.7,N
31.76561,5.94706,296.8,0.4,0.37,2019-04-07,01:24,N,nominal,1.0NRT,281.3,0.2,N
31.84691,5.05738,327.1,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,282.8,1.7,N
31.69504,5.96645,321.9,0.4,0.37,2019-04-07,01:24,N,nominal,1.0NRT,282.6,1.2,N
31.84758,5.05331,304.3,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,281.2,1.5,N
31.67726,6.05003,310.9,0.4,0.37,2019-04-07,01:24,N,nominal,1.0NRT,281.9,0.5,N
31.67389,6.04924,295.1,0.4,0.37,2019-04-07,01:24,N,nominal,1.0NRT,283,0.5,N
31.66644,6.05189,295.1,0.4,0.37,2019-04-07,01:24,N,nominal,1.0NRT,283.1,0.9,N
31.66571,6.05613,319.3,0.4,0.37,2019-04-07,01:24,N,nominal,1.0NRT,284.4,1.8,N
31.66162,6.05958,332,0.4,0.37,2019-04-07,01:24,N,nominal,1.0NRT,284.7,2.3,N
31.66089,6.06381,329.2,0.4,0.37,2019-04-07,01:24,N,nominal,1.0NRT,284.4,2.9,N
31.66307,6.05111,313.7,0.4,0.37,2019-04-07,01:24,N,nominal,1.0NRT,282.8,1,N
31.66235,6.05535,313.2,0.4,0.37,2019-04-07,01:24,N,nominal,1.0NRT,285,2.3,N
31.6973,5.80998,341.2,0.4,0.37,2019-04-07,01:24,N,nominal,1.0NRT,292.1,7.5,N
31.69396,5.80919,338.6,0.4,0.37,2019-04-07,01:24,N,nominal,1.0NRT,284.6,7.5,N
51.17847,16.11237,326.6,0.46,0.39,2019-04-07,01:24,N,nominal,1.0NRT,277.8,2.1,N
51.175,16.11062,301.7,0.46,0.39,2019-04-07,01:24,N,nominal,1.0NRT,274.6,2.1,N
52.17473,10.41585,298.6,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,278,1,N
52.16002,10.39823,300.4,0.39,0.36,2019-04-07,01:24,N,nominal,1.0NRT,282,0.9,N
28.94506,10.02325,305.2,0.44,0.46,2019-04-07,01:30,N,nominal,1.0NRT,282.8,0.8,N
28.63111,9.78388,337.8,0.43,0.46,2019-04-07,01:30,N,nominal,1.0NRT,283.1,5.1,N
28.63615,9.78064,298.7,0.43,0.46,2019-04-07,01:30,N,nominal,1.0NRT,282.2,1.5,N
28.63525,9.78499,331.4,0.43,0.46,2019-04-07,01:30,N,nominal,1.0NRT,283.8,1.5,N
28.75324,9.26952,325.6,0.4,0.44,2019-04-07,01:30,N,nominal,1.0NRT,285.7,1.8,N
28.73547,9.78657,315,0.43,0.46,2019-04-07,01:30,N,nominal,1.0NRT,285.3,6.5,N
28.73457,9.79091,338.7,0.43,0.46,2019-04-07,01:30,N,nominal,1.0NRT,287.6,6.5,N
28.85327,9.91726,329.6,0.43,0.46,2019-04-07,01:30,N,nominal,1.0NRT,282.9,2.7,N
28.86483,9.92503,307.2,0.43,0.46,2019-04-07,01:30,N,nominal,1.0NRT,282.4,1.4,N
28.88945,9.95229,323.3,0.43,0.46,2019-04-07,01:30,N,nominal,1.0NRT,283.1,2.1,N
29.68501,6.6993,320,0.44,0.38,2019-04-07,01:30,N,nominal,1.0NRT,285.4,1,N
29.68851,6.70014,304.1,0.44,0.38,2019-04-07,01:30,N,nominal,1.0NRT,285.4,1,N
29.69469,6.70633,311,0.44,0.38,2019-04-07,01:30,N,nominal,1.0NRT,285.1,1.6,N
29.69738,6.71169,300.6,0.44,0.38,2019-04-07,01:30,N,nominal,1.0NRT,285.3,4.1,N
29.69819,6.70717,317.5,0.44,0.38,2019-04-07,01:30,N,nominal,1.0NRT,285.2,1.5,N
29.70169,6.70801,299.2,0.44,0.38,2019-04-07,01:30,N,nominal,1.0NRT,284.5,1.5,N
29.70088,6.71252,351,0.44,0.38,2019-04-07,01:30,N,nominal,1.0NRT,288.4,4.1,N
30.76088,5.45247,315.1,0.4,0.37,2019-04-07,01:30,N,nominal,1.0NRT,282.4,1.1,N
28.62194,9.78598,295.7,0.43,0.46,2019-04-07,01:30,N,nominal,1.0NRT,283.6,0.8,N
12.30479,-10.49553,317.1,0.4,0.6,2019-04-07,01:30,N,nominal,1.0NRT,286.6,2,N
12.2958,-10.4218,312.4,0.39,0.59,2019-04-07,01:30,N,nominal,1.0NRT,287.5,2.8,N
12.29028,-10.4225,338.1,0.39,0.59,2019-04-07,01:30,N,nominal,1.0NRT,288.6,2.8,N
12.29117,-10.42982,319.4,0.39,0.59,2019-04-07,01:30,N,nominal,1.0NRT,287.3,4,N
12.29072,-10.42614,313,0.39,0.59,2019-04-07,01:30,N,nominal,1.0NRT,287.8,2.8,N
12.28985,-10.41897,308.1,0.39,0.59,2019-04-07,01:30,N,nominal,1.0NRT,286.8,3.2,N
12.16336,-9.6516,312.5,0.35,0.56,2019-04-07,01:30,N,nominal,1.0NRT,283.6,1.8,N
12.26655,-10.69701,304.6,0.41,0.61,2019-04-07,01:30,N,nominal,1.0NRT,286.1,0.9,N
12.17301,-10.11055,311.9,0.37,0.58,2019-04-07,01:30,N,nominal,1.0NRT,282.7,1.3,N
12.15451,-10.31839,316.7,0.38,0.59,2019-04-07,01:30,N,nominal,1.0NRT,284.6,1.3,N
12.07311,-9.69807,306.9,0.35,0.57,2019-04-07,01:30,N,nominal,1.0NRT,279.7,0.6,N
12.02197,-9.28667,305.2,0.33,0.55,2019-04-07,01:30,N,nominal,1.0NRT,287.3,0.6,N
11.95452,-9.55488,351.4,0.34,0.56,2019-04-07,01:30,N,nominal,1.0NRT,289.2,2.1,N
11.95486,-9.55758,309.6,0.34,0.56,2019-04-07,01:30,N,nominal,1.0NRT,287.2,4.5,N
11.94943,-9.55634,306.8,0.34,0.56,2019-04-07,01:30,N,nominal,1.0NRT,286.3,2.1,N
11.94907,-9.55342,310.5,0.34,0.56,2019-04-07,01:30,N,nominal,1.0NRT,286.4,2.1,N
11.92499,-9.52883,318.2,0.34,0.56,2019-04-07,01:30,N,nominal,1.0NRT,285.8,1.3,N
11.9246,-9.5257,313.6,0.34,0.56,2019-04-07,01:30,N,nominal,1.0NRT,285.3,1.3,N
11.9627,-9.88091,310.9,0.36,0.57,2019-04-07,01:30,N,nominal,1.0NRT,282.9,1,N
11.91503,-9.53328,313.9,0.34,0.56,2019-04-07,01:30,N,nominal,1.0NRT,285.6,1.7,N
11.91465,-9.53021,305.5,0.34,0.56,2019-04-07,01:30,N,nominal,1.0NRT,285.2,1.5,N
11.90986,-9.53398,345.7,0.34,0.56,2019-04-07,01:30,N,nominal,1.0NRT,287.2,2.7,N
11.91024,-9.53706,306.5,0.34,0.56,2019-04-07,01:30,N,nominal,1.0NRT,285.6,2.7,N
11.9091,-9.52775,310.7,0.34,0.56,2019-04-07,01:30,N,nominal,1.0NRT,285.9,2.1,N
11.9047,-9.53471,345.1,0.34,0.56,2019-04-07,01:30,N,nominal,1.0NRT,286.7,2.7,N
11.90507,-9.53783,306.2,0.34,0.56,2019-04-07,01:30,N,nominal,1.0NRT,285.3,2.7,N
11.90431,-9.53159,313.8,0.34,0.56,2019-04-07,01:30,N,nominal,1.0NRT,285.4,2.1,N
11.96344,-9.87934,311.9,0.36,0.57,2019-04-07,01:30,N,nominal,1.0NRT,281.8,1.1,N
11.92647,-9.59387,307,0.34,0.56,2019-04-07,01:30,N,nominal,1.0NRT,286,1.3,N
11.91323,-9.53249,329.6,0.34,0.56,2019-04-07,01:30,N,nominal,1.0NRT,286,3.1,N
11.91242,-9.52623,305.8,0.34,0.56,2019-04-07,01:30,N,nominal,1.0NRT,285.2,1.1,N
11.90846,-9.53627,335.6,0.34,0.56,2019-04-07,01:30,N,nominal,1.0NRT,286.2,3.9,N
11.90806,-9.53318,325,0.34,0.56,2019-04-07,01:30,N,nominal,1.0NRT,285.3,2.3,N
11.90725,-9.52693,306.5,0.34,0.56,2019-04-07,01:30,N,nominal,1.0NRT,285.2,1.4,N
11.9029,-9.53389,327.9,0.34,0.56,2019-04-07,01:30,N,nominal,1.0NRT,285.5,2.3,N
11.9033,-9.53701,318.3,0.34,0.56,2019-04-07,01:30,N,nominal,1.0NRT,284.9,3.9,N
11.90249,-9.53075,306.4,0.34,0.56,2019-04-07,01:30,N,nominal,1.0NRT,285.2,2.3,N
11.56768,-7.15591,306.3,0.46,0.47,2019-04-07,01:30,N,nominal,1.0NRT,291.2,3.3,N
11.56273,-7.15227,312.1,0.46,0.47,2019-04-07,01:30,N,nominal,1.0NRT,291.3,4.5,N
11.83945,-9.48867,310.5,0.33,0.56,2019-04-07,01:30,N,nominal,1.0NRT,283.4,1.3,N
11.83906,-9.48553,305.9,0.33,0.56,2019-04-07,01:30,N,nominal,1.0NRT,283.3,0.7,N
11.88141,-9.91202,322.3,0.36,0.57,2019-04-07,01:30,N,nominal,1.0NRT,279.9,1.3,N
11.88183,-9.91537,303.6,0.36,0.57,2019-04-07,01:30,N,nominal,1.0NRT,279.7,1.3,N
11.80853,-9.7084,319.4,0.35,0.56,2019-04-07,01:30,N,nominal,1.0NRT,283.2,1.9,N
11.87797,-10.29842,306.5,0.38,0.59,2019-04-07,01:30,N,nominal,1.0NRT,282.7,1.4,N
11.85275,-10.09819,304.3,0.37,0.58,2019-04-07,01:30,N,nominal,1.0NRT,280.2,0.4,N
11.95895,-11.33585,302.7,0.45,0.63,2019-04-07,01:30,N,nominal,1.0NRT,281,0.9,N
12.00984,-11.82001,319,0.48,0.65,2019-04-07,01:30,N,nominal,1.0NRT,285,2.4,N
12.00373,-11.81994,306.2,0.48,0.65,2019-04-07,01:30,N,nominal,1.0NRT,284.9,1.6,N
11.82691,-10.56443,301.6,0.4,0.6,2019-04-07,01:30,N,nominal,1.0NRT,278.5,0.7,N
11.82649,-10.56082,305.5,0.4,0.6,2019-04-07,01:30,N,nominal,1.0NRT,278.4,0.7,N
11.85666,-10.913,301.2,0.42,0.61,2019-04-07,01:30,N,nominal,1.0NRT,281.5,1.7,N
11.82727,-10.56362,304.5,0.39,0.6,2019-04-07,01:30,N,nominal,1.0NRT,278.4,1.4,N
10.75939,-3.75927,317.9,0.44,0.38,2019-04-07,01:30,N,nominal,1.0NRT,294.5,5.7,N
28.55976,7.51474,313.3,0.49,0.41,2019-04-07,01:30,N,nominal,1.0NRT,285.2,1.4,N
28.55883,7.51974,295.1,0.49,0.41,2019-04-07,01:30,N,nominal,1.0NRT,284.4,0.8,N
